2021-02-11 20:15:11 *** Log File opened
2021-02-11 20:21:45 (3) GET 200 /v1/packages/aplteam-APLTreeUtils?aggregate=1
2021-02-11 20:21:59 (4) GET 200 /v1/packages/aplteam-APLTreeUtils?aggregate=1
2021-02-11 20:28:31 (5) GET 200 /
2021-02-11 20:28:31 (6) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-02-11 20:28:31 (7) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-02-11 20:28:32 (8) GET 404 /does_not_exist; 
2021-02-11 20:28:32 (9) GET 200 /index.html
2021-02-11 20:28:32 (10) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-02-11 20:28:32 (11) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-02-11 20:28:32 (12) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-11 20:28:33 (13) GET 200 /aplteam-IniFiles-4.0.0
2021-02-11 20:28:33 (14) GET 200 /aplteam-OS-2.0.0
2021-02-11 20:28:33 (15) GET 200 /aplteam-Tester2-2.2.2
2021-02-11 20:28:34 (16) GET 200 /aplteam-WinSys-4.0.0
2021-02-11 20:28:34 (17) GET 200 /v1/packages/*?aggregate=1
2021-02-11 20:28:34 (18) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-02-11 20:28:34 (19) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-02-11 20:28:35 (20) GET 200 /v1/tags/
2021-02-11 20:28:35 (21) GET 200 /v1/packages/*?aggregate=1
2021-02-11 20:28:35 (22) GET 200 /v1/packages/*?tags=winndow&aggregate=1
2021-02-11 20:28:35 (23) GET 200 /v1/packages/*?group=aplteam&tags=winndow&aggregate=1
2021-02-11 20:28:35 (24) GET 200 /v1/get-server-path
2021-02-11 20:28:36 (25) PUT 200 Example-Package_A-0.1.0-beta-2
2021-02-11 20:28:37 (26) GET 200 /v1/recompile-index
2021-02-11 20:28:37 (27) GET 200 /v1/get-server-path
2021-02-11 20:28:37 (28) PUT 200 Example-Package_A-0.1.0
2021-02-11 20:28:38 (29) GET 200 /v1/recompile-index
2021-02-11 20:28:38 (30) GET 200 /v1/get-server-path
2021-02-11 20:28:38 (31) PUT 200 Example-Package_A-0.1.0
2021-02-11 20:28:39 (32) GET 200 /v1/recompile-index
2021-02-11 20:28:39 (33) GET 200 /v1/get-server-path
2021-02-11 20:28:39 (34) PUT 200 Example-Package_A-0.1.0
2021-02-11 20:28:40 (35) PUT 400 Example-Package_A-0.1.0; The package has already been published
2021-02-11 20:28:40 (36) GET 200 /v1/recompile-index
2021-02-11 20:28:40 (37) GET 200 /v1/packages/dependencies/example-Zoo-3.0.0
2021-02-11 20:28:40 (38) GET 200 /v1/packages/dependencies/elsewhere-Boo-3.1.2
2021-02-11 20:28:40 (39) GET 200 /v1/packages/dependencies/elsewhere-strange-1.0.0
2021-02-11 20:28:41 (40) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-02-11 20:28:41 (41) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2
2021-02-11 20:28:41 (42) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2.11
2021-02-11 20:28:42 (43) GET 200 /v1/packages/aplteam-APLProcess-0.2.12?aggregate=1
2021-02-11 20:28:42 (44) GET 200 v1/packages/details/aplteam-OS-2.0.0
2021-02-11 20:28:42 (45) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-02-11 20:28:42 (46) GET 200 /aplteam-APLProcess-0.2.4
2021-02-11 20:28:42 (47) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-11 20:28:46 (48) GET 200 /v1/packages/aplteam-APLProcess-0.2.4?aggregate=1
2021-02-11 20:28:47 (49) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-02-11 20:28:47 (50) GET 200 /aplteam-APLProcess-0.2.4
2021-02-11 20:28:47 (51) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-11 20:28:47 (52) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-02-11 20:28:48 (53) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.3.0
2021-02-11 20:28:48 (54) GET 200 /aplteam-APLProcess-0.3.0
2021-02-11 20:28:48 (55) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-11 20:28:48 (56) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-02-11 20:28:49 (57) GET 200 /aplteam-APLProcess-0.2.4
2021-02-11 20:28:49 (58) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-11 20:28:49 (59) GET 200 /
2021-02-11 20:28:50 (60) GET 200 /v1/packages
2021-02-11 20:28:50 (61) GET 200 /v1/groups
2021-02-11 20:28:50 (62) GET 200 /v1/packages/versions/aplteam-APLTreeUtils
2021-02-11 20:28:50 (63) GET 200 /v1/packages/details/aplteam-APLTreeUtils
2021-02-11 20:28:50 (64) GET 200 /v1/packages/details/aplteam-APLTreeUtils-6
2021-02-11 20:28:50 (65) GET 200 /Assets/img/tatin.png
2021-02-11 20:28:51 (66) GET 200 /Assets/CSS/MarkAPL_screen.css
2021-02-11 20:28:51 (67) PATCH 501 /Foo; Not implemented
2021-02-11 20:28:51 (68) GET 200 /v1/packages/details/aplteam-APLProcess
2021-02-11 20:28:51 (69) GET 200 /v1/packages/details/aplteam-APLProcess-0
2021-02-11 20:28:51 (70) GET 200 /v1/packages/details/aplteam-APLProcess-0.2
2021-02-11 20:28:51 (71) GET 200 /v1/packages/details/aplteam-APLProcess-0.2.9
2021-02-11 20:28:52 (73) GET 200 /v1/tags
2021-02-11 20:28:52 (74) GET 200 /v1/packages/major_versions/aplteam-APLProcess
2021-02-11 20:28:52 (75) GET 200 /v1/get-server-path
2021-02-11 20:28:52 (76) PUT 401 Example-Package_A-0.1.0; Unauthorized request
2021-02-11 20:28:53 (77) GET 200 /v1/recompile-index
2021-02-11 20:28:53 (78) GET 200 /v1/get-server-path
