2021-03-23 06:31:47 *** Log File opened
2021-03-23 06:32:59 (3) GET 200 /v1/packages/best_version/Laguntza
2021-03-23 06:33:07 (4) GET 200 /v1/packages/dependencies/aplteam-Laguntza-5.0.0-beta-1
2021-03-23 06:33:07 (5) GET 200 /aplteam-Laguntza-5.0.0-beta-1
2021-03-23 06:33:08 (6) GET 404 /aplteam-APLTreeUtils2-1.1.1; 
2021-03-23 06:36:00 (7) GET 200 /v1/packages/FilesAndDirs?aggregate=0
2021-03-23 06:36:18 (8) GET 200 /v1/packages/OS?aggregate=0
2021-03-23 06:36:33 (9) GET 200 /v1/packages/DotNetZip?aggregate=0
2021-03-23 06:36:47 (10) GET 200 /v1/packages/MarkAPL?aggregate=0
2021-03-23 06:37:07 (11) GET 200 /v1/packages/best_version/Laguntza
2021-03-23 06:37:08 (12) GET 200 /v1/packages/dependencies/aplteam-Laguntza-5.0.0-beta-1
2021-03-23 06:37:08 (13) GET 200 /aplteam-Laguntza-5.0.0-beta-1
2021-03-23 06:37:09 (14) GET 404 /aplteam-APLTreeUtils2-6.0.0; 
2021-03-23 06:52:01 (15) PUT 401 aplteam-APLTreeUtils2-1.1.1; Unauthorized request
2021-03-23 06:52:54 (16) PUT 200 aplteam-APLTreeUtils2-1.1.1
2021-03-23 06:53:07 (17) GET 200 /v1/packages/best_version/Laguntza
2021-03-23 06:53:08 (18) GET 200 /v1/packages/dependencies/aplteam-Laguntza-5.0.0-beta-1
2021-03-23 06:53:08 (19) GET 200 /aplteam-Laguntza-5.0.0-beta-1
2021-03-23 06:53:09 (20) GET 404 /aplteam-APLTreeUtils2-6.0.0; 
2021-03-23 06:54:10 (21) GET 200 /v1/packages/*?aggregate=1
2021-03-23 06:54:29 (22) GET 200 /v1/packages/*?aggregate=0
2021-03-23 06:54:58 (23) GET 200 /v1/packages/best_version/Laguntza
2021-03-23 06:54:58 (24) GET 200 /v1/packages/dependencies/aplteam-Laguntza-5.0.0-beta-1
2021-03-23 06:54:58 (25) GET 200 /aplteam-Laguntza-5.0.0-beta-1
2021-03-23 06:54:59 (26) GET 200 /aplteam-APLTreeUtils2-1.1.1
2021-03-23 06:55:00 (27) GET 200 /aplteam-DotNetZip-0.5.4
2021-03-23 06:55:00 (28) GET 200 /aplteam-FilesAndDirs-3.2.16
2021-03-23 06:55:00 (29) GET 200 /aplteam-MarkAPL-10.0.0
2021-03-23 06:55:01 (30) GET 200 /aplteam-OS-2.0.4
2021-03-23 06:55:01 (31) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-03-23 06:55:01 (32) GET 200 /aplteam-APLTreeUtils-7.0.0
2021-03-23 06:55:02 (33) GET 200 /aplteam-IniFiles-4.0.0
2021-03-23 06:55:02 (34) GET 200 /aplteam-Tester2-2.2.4
2021-03-23 06:55:03 (35) GET 200 /aplteam-WinSys-4.0.7
2021-03-23 10:21:23 (36) GET 200 /
2021-03-23 10:21:23 (36) GET 200 /Assets/CSS/screen.css
2021-03-23 10:21:23 (36) GET 200 /Assets/img/tatin.png
2021-03-23 10:21:23 (36) GET 200 /Assets/CSS/print.css
2021-03-23 10:21:23 (36) GET 404 /Assets/img/background.png; File not found
2021-03-23 10:21:23 (36) GET 200 /Assets/img/favicon.ico
2021-03-23 10:21:25 (36) GET 200 /v1/packages
2021-03-23 10:21:25 (36) GET 200 /Assets/CSS/screen.css
2021-03-23 10:21:25 (36) GET 200 /Assets/img/tatin.png
2021-03-23 10:21:25 (36) GET 200 /Assets/CSS/print.css
2021-03-23 10:21:25 (36) GET 404 /Assets/img/background.png; File not found
2021-03-23 10:22:06 (37) GET 200 /v1/packages
2021-03-23 10:22:06 (37) GET 200 /Assets/CSS/screen.css
