2021-04-06 09:05:06 *** Log File opened
2021-04-06 09:06:01 (3) GET 404 /v1/packages/Example-Constants-1.0.0?aggregate=1; 
2021-04-06 09:06:09 (4) GET 404 /v1/packages/Math?aggregate=1; Package not found
2021-04-06 09:06:10 (5) GET 404 /v1/packages/MyDepartment-Math-2.0.0?aggregate=1; 
2021-04-06 09:06:30 (6) GET 200 /
2021-04-06 09:06:30 (7) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-04-06 09:06:30 (8) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-06 09:06:30 (9) GET 404 /does_not_exist; 
2021-04-06 09:06:30 (10) GET 200 /index.html
2021-04-06 09:06:30 (11) Request came from invalid version of Tatin. Minimum version required is 0.33
2021-04-06 09:06:31 (13) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-04-06 09:06:31 (14) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-06 09:06:32 (15) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-04-06 09:06:32 (16) GET 200 /aplteam-IniFiles-4.0.0
2021-04-06 09:06:32 (17) GET 200 /aplteam-OS-2.0.0
2021-04-06 09:06:33 (18) GET 200 /aplteam-Tester2-2.2.2
2021-04-06 09:06:33 (19) GET 200 /aplteam-WinSys-4.0.0
2021-04-06 09:07:58 (20) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-04-06 09:07:58 (21) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-06 09:07:58 (22) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-04-06 09:07:58 (23) GET 200 /aplteam-IniFiles-4.0.0
2021-04-06 09:07:59 (24) GET 200 /aplteam-OS-2.0.0
2021-04-06 09:07:59 (25) GET 200 /aplteam-Tester2-2.2.2
2021-04-06 09:07:59 (26) GET 200 /aplteam-WinSys-4.0.0
2021-04-06 09:09:27 (27) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.12
2021-04-06 09:09:27 (28) GET 200 /aplteam-FilesAndDirs-3.2.12
2021-04-06 09:09:28 (29) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-04-06 09:09:28 (30) GET 200 /aplteam-IniFiles-4.0.0
2021-04-06 09:09:28 (31) GET 200 /aplteam-OS-2.0.0
2021-04-06 09:09:29 (32) GET 200 /aplteam-Tester2-2.2.2
2021-04-06 09:09:29 (33) GET 200 /aplteam-WinSys-4.0.0
2021-04-06 09:09:29 (34) GET 200 /aplteam-FilesAndDirs-3.2.1
2021-04-06 09:09:30 (35) GET 200 /v1/packages/*?aggregate=1
