2021-04-11 09:24:53 *** Log File opened
2021-04-11 09:24:58 (3) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:25:17 (4) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:25:23 (5) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:25:36 (6) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:25:41 (7) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:26:42 (8) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:26:48 (9) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:27:25 (10) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:42:51 (11) GET 200 /v1/packages/*?aggregate=1
2021-04-11 09:43:00 (12) GET 200 /v1/packages/*?aggregate=1
2021-04-11 11:08:52 (13) GET 200 /
2021-04-11 11:08:53 (13) GET 200 /Assets/CSS/screen.css
2021-04-11 11:08:53 (13) GET 200 /Assets/img/tatin.png
2021-04-11 11:08:53 (13) GET 200 /Assets/img/favicon.ico
2021-04-11 11:08:53 (14) GET 404 /Assets/img/background.png; File not found
2021-04-11 11:08:53 (15) GET 200 /Assets/CSS/print.css
2021-04-11 11:09:01 (15) GET 200 /v1/packages
2021-04-11 11:09:01 (15) GET 200 /Assets/CSS/screen.css
2021-04-11 11:09:01 (14) GET 200 /Assets/img/tatin.png
2021-04-11 11:09:01 (14) GET 404 /Assets/img/background.png; File not found
2021-04-11 11:09:01 (15) GET 200 /Assets/CSS/print.css
2021-04-11 11:16:58 (16) GET 200 /v1/packages/*?aggregate=1
2021-04-11 11:20:46 (17) GET 404 /v1/packages/joo?aggregate=1; Package not found
2021-04-11 11:21:06 (18) GET 404 /v1/packages/joo?aggregate=1; Package not found
2021-04-11 11:24:38 (19) GET 404 /v1/packages/joo?aggregate=1; Package not found
2021-04-11 11:27:56 (20) GET 404 /v1/packages/joo?aggregate=1; Package not found
2021-04-11 11:28:25 (21) GET 200 /v1/packages/Joo?aggregate=1
2021-04-11 11:28:26 (22) GET 200 /v1/packages/best_version/Joo
2021-04-11 11:29:23 (23) GET 200 /v1/packages/dependencies/example-Joo-1.0.0
2021-04-11 11:31:57 (24) GET 200 /v1/packages/configfiles/aplteam-APLTreeUtils2-1.1.2,aplteam-DateAndTime-2.0.1,aplteam-Execute-3.0.2,example-versions-1.0.0,aplteam-Logger-5.0.1,example-Foo-1.0.0,aplteam-HandleError-3.0.12
2021-04-11 11:44:38 (25) GET 200 /v1/packages/configfiles/aplteam-APLTreeUtils2-1.1.2,aplteam-DateAndTime-2.0.1,aplteam-Execute-3.0.2,example-versions-1.0.0,aplteam-Logger-5.0.1,example-Foo-1.0.0,aplteam-HandleError-3.0.12
2021-04-11 11:48:19 (26) GET 200 /v1/packages/dependencies/example-Joo-1.0.0
