2021-02-07 07:59:03 *** Log File opened
2021-02-07 08:00:05 (3) GET 200 /
2021-02-07 08:00:05 (4) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-02-07 08:00:05 (5) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-02-07 08:00:06 (6) GET 404 /does_not_exist; 
2021-02-07 08:00:06 (7) GET 200 /index.html
2021-02-07 08:00:06 (8) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-02-07 08:00:06 (9) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-02-07 08:00:07 (10) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-07 08:00:07 (11) GET 200 /aplteam-IniFiles-4.0.0
2021-02-07 08:00:08 (12) GET 200 /aplteam-OS-2.0.0
2021-02-07 08:00:08 (13) GET 200 /aplteam-Tester2-2.2.2
2021-02-07 08:00:08 (14) GET 200 /aplteam-WinSys-4.0.0
2021-02-07 08:00:09 (15) GET 200 /v1/packages/*?aggregate=1
2021-02-07 08:00:09 (16) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-02-07 08:00:09 (17) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-02-07 08:00:09 (18) GET 200 /v1/tags/
2021-02-07 08:00:10 (19) GET 200 /v1/packages/*?aggregate=1
2021-02-07 08:00:10 (20) GET 200 /v1/packages/*?tags=winndow&aggregate=1
2021-02-07 08:00:10 (21) GET 200 /v1/packages/*?group=aplteam&tags=winndow&aggregate=1
2021-02-07 08:00:10 (22) GET 200 /v1/get-server-path
2021-02-07 08:00:11 (23) PUT 200 Example-Package_A-0.1.0
2021-02-07 08:00:11 (24) GET 200 /v1/recompile-index
2021-02-07 08:00:11 (25) GET 200 /v1/get-server-path
2021-02-07 08:00:12 (26) PUT 200 Example-Package_A-0.1.0
2021-02-07 08:00:12 (27) GET 200 /v1/recompile-index
2021-02-07 08:00:12 (28) GET 200 /v1/get-server-path
2021-02-07 08:00:13 (29) PUT 200 Example-Package_A-0.1.0
2021-02-07 08:00:13 (30) GET 200 /v1/recompile-index
2021-02-07 08:00:13 (31) GET 200 /v1/get-server-path
2021-02-07 08:00:14 (32) PUT 200 Example-Package_A-0.1.0
2021-02-07 08:00:14 (33) PUT 400 Example-Package_A-0.1.0; The package has already been published
2021-02-07 08:00:14 (34) GET 200 /v1/recompile-index
2021-02-07 08:00:14 (35) GET 200 /v1/packages/dependencies/example-Zoo-3.0.0
2021-02-07 08:00:15 (36) GET 200 /v1/packages/dependencies/elsewhere-Boo-3.1.2
2021-02-07 08:00:15 (37) GET 200 /v1/packages/dependencies/elsewhere-strange-1.0.0
2021-02-07 08:00:15 (38) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-02-07 08:00:15 (39) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2
2021-02-07 08:00:15 (40) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2.11
2021-02-07 08:00:16 (41) GET 200 /v1/packages/aplteam-APLProcess-0.2.12?aggregate=1
2021-02-07 08:00:16 (42) GET 200 v1/packages/details/aplteam-OS-2.0.0
2021-02-07 08:00:16 (43) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-02-07 08:00:16 (44) GET 200 /aplteam-APLProcess-0.2.4
2021-02-07 08:00:17 (45) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-07 08:00:18 (46) GET 200 /v1/packages/aplteam-APLProcess-0.2.4?aggregate=1
2021-02-07 08:00:18 (47) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-02-07 08:00:18 (48) GET 200 /aplteam-APLProcess-0.2.4
2021-02-07 08:00:19 (49) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-07 08:00:20 (50) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-02-07 08:00:20 (51) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.3.0
2021-02-07 08:00:20 (52) GET 200 /aplteam-APLProcess-0.3.0
2021-02-07 08:00:21 (53) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-07 08:00:21 (54) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-02-07 08:00:21 (55) GET 200 /aplteam-APLProcess-0.2.4
2021-02-07 08:00:22 (56) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-07 08:00:22 (57) GET 200 /
2021-02-07 08:00:23 (58) GET 200 /v1/packages
2021-02-07 08:00:23 (59) GET 200 /v1/groups
2021-02-07 08:00:23 (60) GET 200 /v1/packages/versions/aplteam-APLTreeUtils
2021-02-07 08:00:23 (61) GET 200 /v1/packages/details/aplteam-APLTreeUtils
2021-02-07 08:00:23 (62) GET 200 /v1/packages/details/aplteam-APLTreeUtils-6
2021-02-07 08:00:23 (63) GET 200 /Assets/img/tatin.png
2021-02-07 08:00:23 (64) GET 200 /Assets/CSS/MarkAPL_screen.css
2021-02-07 08:00:24 (65) PATCH 501 /Foo; Not implemented
2021-02-07 08:00:24 (66) GET 200 /v1/packages/details/aplteam-APLProcess
2021-02-07 08:00:24 (67) GET 200 /v1/packages/details/aplteam-APLProcess-0
2021-02-07 08:00:24 (68) GET 200 /v1/packages/details/aplteam-APLProcess-0.2
2021-02-07 08:00:24 (69) GET 200 /v1/packages/details/aplteam-APLProcess-0.2.9
2021-02-07 08:00:25 (71) GET 200 /v1/tags
2021-02-07 08:00:25 (72) GET 200 /v1/packages/major_versions/aplteam-APLProcess
2021-02-07 08:00:25 (73) GET 200 /v1/get-server-path
2021-02-07 08:00:25 (74) PUT 401 Example-Package_A-0.1.0; Unauthorized request
2021-02-07 08:00:25 (75) GET 200 /v1/recompile-index
