2021-04-02 14:31:47 *** Log File opened
2021-04-02 14:48:28 (3) GET 200 /
2021-04-02 14:48:28 (4) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-04-02 14:48:28 (5) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-02 14:48:28 (6) GET 404 /does_not_exist; 
2021-04-02 14:48:29 (7) GET 200 /index.html
2021-04-02 14:48:29 (8) Request came from invalid version of Tatin. Minimum version required is 0.33
2021-04-02 14:48:29 (10) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-04-02 14:48:30 (11) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-02 14:48:30 (12) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-04-02 14:48:30 (13) GET 200 /aplteam-IniFiles-4.0.0
2021-04-02 14:48:31 (14) GET 200 /aplteam-OS-2.0.0
2021-04-02 14:48:31 (15) GET 200 /aplteam-Tester2-2.2.2
2021-04-02 14:48:31 (16) GET 200 /aplteam-WinSys-4.0.0
2021-04-02 14:48:32 (17) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.12
2021-04-02 14:48:32 (18) GET 200 /aplteam-FilesAndDirs-3.2.12
2021-04-02 14:48:33 (19) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-04-02 14:48:33 (20) GET 200 /aplteam-IniFiles-4.0.0
2021-04-02 14:48:33 (21) GET 200 /aplteam-OS-2.0.0
2021-04-02 14:48:34 (22) GET 200 /aplteam-Tester2-2.2.2
2021-04-02 14:48:34 (23) GET 200 /aplteam-WinSys-4.0.0
2021-04-02 14:48:34 (24) GET 200 /aplteam-FilesAndDirs-3.2.1
2021-04-02 14:48:35 (25) GET 200 /v1/packages/*?aggregate=1
2021-04-02 14:48:35 (26) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-04-02 14:48:36 (27) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-04-02 14:48:36 (28) GET 200 /v1/tags/
2021-04-02 14:48:36 (29) GET 200 /v1/packages/*?aggregate=1
