2021-03-20 21:12:10 *** Log File opened
2021-03-20 21:19:12 (3) GET 200 /
2021-03-20 21:19:12 (4) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-03-20 21:19:13 (5) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-03-20 21:19:13 (6) GET 404 /does_not_exist; 
2021-03-20 21:19:13 (7) GET 200 /index.html
2021-03-20 21:19:13 (8) Request came from invalid version of Tatin. Minimum version required is 0.31
2021-03-20 21:19:13 (9) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-03-20 21:19:13 (10) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-03-20 21:19:14 (11) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-03-20 21:19:14 (12) GET 200 /aplteam-IniFiles-4.0.0
2021-03-20 21:19:14 (13) GET 200 /aplteam-OS-2.0.0
2021-03-20 21:19:14 (14) GET 200 /aplteam-Tester2-2.2.2
2021-03-20 21:19:15 (15) GET 200 /aplteam-WinSys-4.0.0
2021-03-20 21:19:15 (16) GET 200 /v1/packages/*?aggregate=1
2021-03-20 21:19:15 (17) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-03-20 21:19:15 (18) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-03-20 21:19:15 (19) GET 200 /v1/tags/
2021-03-20 21:19:16 (20) GET 200 /v1/packages/*?aggregate=1
2021-03-20 21:19:16 (21) GET 200 /v1/packages/*?tags=winndow&aggregate=1
2021-03-20 21:19:16 (22) GET 200 /v1/packages/*?group=aplteam&tags=winndow&aggregate=1
2021-03-20 21:19:16 (23) GET 200 /v1/get-server-path
2021-03-20 21:19:17 (24) PUT 200 Example-Package_A-0.1.0-beta-2
2021-03-20 21:19:17 (25) GET 200 /v1/recompile-index
2021-03-20 21:19:17 (26) GET 200 /v1/get-server-path
2021-03-20 21:19:18 (27) PUT 200 Example-Package_A-0.1.0
2021-03-20 21:19:18 (28) GET 200 /v1/recompile-index
2021-03-20 21:19:18 (29) GET 200 /v1/get-server-path
2021-03-20 21:19:19 (30) PUT 200 Example-Package_A-0.1.0
2021-03-20 21:19:19 (31) GET 200 /v1/recompile-index
2021-03-20 21:19:19 (32) GET 200 /v1/get-server-path
2021-03-20 21:19:20 (33) PUT 200 Example-Package_A-0.1.0
2021-03-20 21:19:20 (34) GET 200 /v1/packages/dependencies/Example-Package_A-0.1.0
2021-03-20 21:19:20 (35) GET 200 /Example-Package_A-0.1.0
2021-03-20 21:19:21 (36) GET 200 /v1/recompile-index
2021-03-20 21:19:21 (37) GET 200 /v1/get-server-path
2021-03-20 21:19:21 (38) PUT 200 Example-Package_A-0.1.0
2021-03-20 21:19:21 (39) PUT 400 Example-Package_A-0.1.0; The package has already been published
2021-03-20 21:19:21 (40) GET 200 /v1/recompile-index
2021-03-20 21:19:22 (41) GET 200 /v1/packages/dependencies/example-Zoo-3.0.0
2021-03-20 21:19:22 (42) GET 200 /v1/packages/dependencies/elsewhere-Boo-3.1.2
2021-03-20 21:19:22 (43) GET 200 /v1/packages/dependencies/elsewhere-strange-1.0.0
2021-03-20 21:19:22 (44) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-03-20 21:19:22 (45) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2
2021-03-20 21:19:22 (46) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2.11
2021-03-20 21:19:23 (47) GET 200 /v1/packages/aplteam-APLProcess-0.2.12?aggregate=1
2021-03-20 21:19:23 (48) GET 200 /v1/packages/best_version/example-versions-1
2021-03-20 21:19:24 (49) GET 200 v1/packages/details/aplteam-OS-2.0.0
2021-03-20 21:19:24 (50) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-03-20 21:19:24 (51) GET 200 /aplteam-APLProcess-0.2.4
2021-03-20 21:19:24 (52) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-03-20 21:19:26 (53) GET 200 /v1/packages/aplteam-APLProcess-0.2.4?aggregate=1
2021-03-20 21:19:26 (54) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-03-20 21:19:27 (55) GET 200 /aplteam-APLProcess-0.2.4
2021-03-20 21:19:27 (56) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-03-20 21:19:27 (57) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-03-20 21:19:27 (58) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.3.0
2021-03-20 21:19:27 (59) GET 200 /aplteam-APLProcess-0.3.0
2021-03-20 21:19:28 (60) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-03-20 21:19:28 (61) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-03-20 21:19:28 (62) GET 200 /aplteam-APLProcess-0.2.4
2021-03-20 21:19:28 (63) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-03-20 21:19:29 (64) GET 200 /
2021-03-20 21:19:29 (65) GET 200 /v1/packages
2021-03-20 21:19:29 (66) GET 200 /v1/groups
2021-03-20 21:19:29 (67) GET 200 /v1/packages/versions/aplteam-APLTreeUtils
2021-03-20 21:19:29 (68) GET 200 /v1/packages/details/aplteam-APLTreeUtils
2021-03-20 21:19:30 (69) GET 200 /v1/packages/details/aplteam-APLTreeUtils-6
2021-03-20 21:19:30 (70) GET 200 /Assets/img/tatin.png
2021-03-20 21:19:30 (71) GET 200 /Assets/CSS/MarkAPL_screen.css
2021-03-20 21:19:30 (72) PATCH 501 /Foo; Not implemented
2021-03-20 21:19:30 (73) GET 200 /v1/packages/details/aplteam-APLProcess
2021-03-20 21:19:30 (74) GET 200 /v1/packages/details/aplteam-APLProcess-0
2021-03-20 21:19:30 (75) GET 200 /v1/packages/details/aplteam-APLProcess-0.2
2021-03-20 21:19:31 (76) GET 200 /v1/packages/details/aplteam-APLProcess-0.2.9
2021-03-20 21:19:31 (78) GET 200 /v1/tags
2021-03-20 21:19:31 (79) GET 200 /v1/packages/major_versions/aplteam-APLProcess
2021-03-20 21:19:31 (80) GET 200 /v1/version-information
2021-03-20 21:19:31 (81) GET 200 /v1/documentation
2021-03-20 21:19:31 (82) GET 200 /v1/all_packages
2021-03-20 21:19:32 (83) GET 200 /v1/version
2021-03-20 21:19:32 (84) GET 200 /v1/get-server-path
2021-03-20 21:19:32 (85) PUT 401 Example-Package_A-0.1.0; Unauthorized request
2021-03-20 21:19:32 (86) GET 200 /v1/recompile-index
2021-03-20 21:19:32 (87) GET 200 /v1/get-server-path
2021-03-20 21:19:33 (88) PUT 401 protected-Package_A-0.1.0; Unauthorized request
2021-03-20 21:19:33 (89) GET 200 /v1/recompile-index
