2021-02-02 10:12:14 *** Log File opened
2021-02-02 10:13:30 (3) GET 200 /
2021-02-02 10:13:30 (4) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-02-02 10:13:30 (5) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-02-02 10:13:30 (6) GET 404 /does_not_exist; 
2021-02-02 10:13:30 (7) GET 200 /index.html
2021-02-02 10:13:31 (8) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-02-02 10:13:31 (9) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-02-02 10:13:31 (10) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-02-02 10:13:32 (11) GET 200 /aplteam-IniFiles-4.0.0
2021-02-02 10:13:33 (12) GET 200 /aplteam-OS-2.0.0
2021-02-02 10:13:33 (13) GET 200 /aplteam-Tester2-2.2.2
2021-02-02 10:13:34 (14) GET 200 /aplteam-WinSys-4.0.0
2021-02-02 10:18:21 (15) GET 200 /v1/packages/*?aggregate=1
2021-02-02 10:18:33 (16) GET 200 /v1/packages/*?aggregate=1
2021-02-02 10:18:34 (17) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-02-02 10:18:34 (18) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-02-02 10:18:35 (19) GET 200 /v1/tags/
2021-02-02 10:18:35 (20) GET 200 /v1/packages/*?aggregate=1
2021-02-02 10:18:35 (21) GET 200 /v1/packages/*?tags=winndow&aggregate=1
2021-02-02 10:18:35 (22) GET 200 /v1/packages/*?group=aplteam&tags=winndow&aggregate=1
2021-02-02 10:18:35 (23) GET 200 /v1/get-server-path
2021-02-02 10:18:36 (24) PUT 200 Example-Package_A-0.1.0
2021-02-02 10:18:36 (25) GET 200 /v1/recompile-index
2021-02-02 10:18:36 (26) GET 200 /v1/get-server-path
2021-02-02 10:18:37 (27) PUT 200 Example-Package_A-0.1.0
2021-02-02 10:18:38 (28) GET 200 /v1/recompile-index
2021-02-02 10:18:38 (29) GET 200 /v1/get-server-path
2021-02-02 10:18:38 (30) PUT 200 Example-Package_A-0.1.0
2021-02-02 10:18:39 (31) GET 200 /v1/recompile-index
2021-02-02 10:18:39 (32) GET 200 /v1/get-server-path
2021-02-02 10:18:39 (33) PUT 200 Example-Package_A-0.1.0
