2021-05-24 06:32:02 *** Log File opened
2021-05-24 06:32:51 *** Log File opened
2021-05-24 06:33:12 (3) GET 200 /v1/get-server-path
2021-05-24 06:33:52 (4) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.10
2021-05-24 06:33:52 (5) GET 200 /aplteam-APLProcess-0.2.10
2021-05-24 06:33:53 (6) GET 200 /v1/packages/dependencies/Example-Boo-1.0.0
2021-05-24 06:33:53 (7) GET 200 /Example-Boo-1.0.0
2021-05-24 06:33:59 (8) GET 404 /v1/packages/Example-Constants-1.0.0?aggregate=1; 
2021-05-24 06:34:06 (9) GET 404 /v1/packages/Math?aggregate=1; Package not found
2021-05-24 06:34:07 (10) GET 404 /v1/packages/MyDepartment-Math-2.0.0?aggregate=1; 
2021-05-24 06:34:32 (11) GET 200 /
2021-05-24 06:34:32 (12) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-05-24 06:34:33 (13) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-05-24 06:34:33 (14) GET 404 /does_not_exist; 
2021-05-24 06:34:33 (15) GET 200 /index.html
2021-05-24 06:34:33 (16) Request came from invalid version of Tatin. Minimum version required is 0.4
2021-05-24 06:34:34 (18) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-05-24 06:34:34 (19) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-05-24 06:34:35 (20) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.12
2021-05-24 06:34:36 (21) GET 200 /aplteam-FilesAndDirs-3.2.12
2021-05-24 06:34:38 (22) GET 200 /v1/packages/*?aggregate=1
2021-05-24 06:34:38 (23) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-05-24 06:34:38 (24) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-05-24 06:34:38 (25) GET 200 /v1/tags/
2021-05-24 06:34:38 (26) GET 200 /v1/packages/*?aggregate=1
2021-05-24 06:34:39 (27) GET 200 /v1/packages/*?tags=winndow&aggregate=1
2021-05-24 06:34:39 (28) GET 200 /v1/packages/*?group=aplteam&tags=winndow&aggregate=1
2021-05-24 06:34:39 (29) GET 200 /v1/get-server-path
2021-05-24 06:34:40 (30) PUT 200 Example-Package_A-0.1.0-beta-2
2021-05-24 06:34:40 (31) GET 200 /v1/recompile-index
2021-05-24 06:34:40 (32) GET 200 /v1/get-server-path
2021-05-24 06:34:41 (33) PUT 200 Example-Package_A-0.1.0
2021-05-24 06:34:41 (34) GET 200 /v1/recompile-index
2021-05-24 06:34:41 (35) GET 200 /v1/get-server-path
2021-05-24 06:34:42 (36) PUT 200 Example-Package_A-0.1.0
2021-05-24 06:34:42 (37) GET 200 /v1/recompile-index
2021-05-24 06:34:43 (38) GET 200 /v1/get-server-path
2021-05-24 06:34:43 (39) PUT 200 Example-Package_A-0.1.0
2021-05-24 06:34:43 (40) GET 200 /v1/packages/dependencies/Example-Package_A-0.1.0
2021-05-24 06:34:43 (41) GET 200 /Example-Package_A-0.1.0
2021-05-24 06:34:44 (42) GET 200 /v1/recompile-index
2021-05-24 06:34:44 (43) GET 200 /v1/get-server-path
2021-05-24 06:34:44 (44) PUT 200 Example-Package_A-0.1.0
2021-05-24 06:34:44 (45) PUT 400 Example-Package_A-0.1.0; The package has already been published
2021-05-24 06:34:45 (46) GET 200 /v1/recompile-index
2021-05-24 06:34:45 (47) GET 200 /v1/packages/dependencies/example-Zoo-3.0.0
2021-05-24 06:34:45 (48) GET 200 /v1/packages/dependencies/elsewhere-Boo-3.1.2
2021-05-24 06:34:45 (49) GET 200 /v1/packages/dependencies/elsewhere-strange-1.0.0
2021-05-24 06:34:45 (50) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-05-24 06:34:46 (51) GET 200 /v1/get-server-path
2021-05-24 06:34:46 (52) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2
2021-05-24 06:34:46 (53) GET 200 /v1/get-server-path
2021-05-24 06:34:46 (54) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2.11
2021-05-24 06:34:46 (55) GET 200 /v1/packages/best_version/example-versions-1
2021-05-24 06:34:46 (56) GET 200 v1/packages/details/aplteam-OS-2.0.0
2021-05-24 06:34:47 (57) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-05-24 06:34:47 (58) GET 200 /aplteam-APLProcess-0.2.4
2021-05-24 06:34:48 (59) GET 200 /v1/packages/aplteam-APLProcess-0.2.4?aggregate=1
2021-05-24 06:34:48 (60) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-05-24 06:34:48 (61) GET 200 /v1/packages/dependencies/aplteam-APLTreeUtils-6.0.0
2021-05-24 06:34:48 (62) GET 200 /aplteam-APLProcess-0.2.4
2021-05-24 06:34:49 (63) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-05-24 06:34:49 (64) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-05-24 06:34:49 (65) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.3.0
2021-05-24 06:34:49 (66) GET 200 /aplteam-APLProcess-0.3.0
2021-05-24 06:34:50 (67) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-05-24 06:34:50 (68) GET 200 /aplteam-APLProcess-0.2.4
2021-05-24 06:34:51 (69) GET 200 /v1/packages/versions/aplteam-APLTreeUtils
2021-05-24 06:34:51 (70) GET 200 /v1/packages/details/aplteam-APLTreeUtils
2021-05-24 06:34:52 (71) GET 200 /v1/packages/details/aplteam-APLTreeUtils-6
2021-05-24 06:34:52 (72) GET 200 /Assets/MarkAPL/Files/MarkAPL_screen.css
2021-05-24 06:34:52 (73) GET 200 /v1/packages/details/aplteam-APLProcess
2021-05-24 06:34:53 (74) GET 200 /v1/packages/details/aplteam-APLProcess-0
2021-05-24 06:34:53 (75) GET 200 /v1/packages/details/aplteam-APLProcess-0.2
2021-05-24 06:34:53 (76) GET 200 /v1/packages/details/aplteam-APLProcess-0.2.9
2021-05-24 06:34:53 (78) GET 200 /v1/packages/major_versions/aplteam-APLProcess
2021-05-24 06:34:54 (79) GET 200 /v1/get-server-path
2021-05-24 06:34:55 (80) PUT 401 Example-Package_A-0.1.0; Unauthorized request
2021-05-24 06:34:55 (81) GET 200 /v1/recompile-index
2021-05-24 06:34:55 (82) GET 200 /v1/get-server-path
2021-05-24 06:34:55 (83) PUT 401 ProtectedGroup-Package_A-0.1.0; Unauthorized request
2021-05-24 06:34:56 (84) GET 200 /v1/recompile-index
2021-05-24 06:34:56 (85) GET 200 /v1/get-server-path
2021-05-24 06:34:56 (86) PUT 200 test-Package_A-0.1.0
2021-05-24 06:34:56 (87) DELETE 401 test-Package_A-0.1.0; Unauthorized request
