2021-04-22 10:59:36 *** Log File opened
2021-04-22 11:00:51 (4) GET 200 /v1/get-server-path
2021-04-22 11:03:00 (5) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.10
2021-04-22 11:03:01 (6) GET 200 /aplteam-APLProcess-0.2.10
2021-04-22 11:03:01 (7) GET 200 /v1/packages/dependencies/Example-Boo-1.0.0
2021-04-22 11:03:01 (8) GET 200 /Example-Boo-1.0.0
2021-04-22 11:03:08 (9) GET 404 /v1/packages/Example-Constants-1.0.0?aggregate=1; 
2021-04-22 11:03:21 (10) GET 404 /v1/packages/Math?aggregate=1; Package not found
2021-04-22 11:03:25 (11) GET 404 /v1/packages/MyDepartment-Math-2.0.0?aggregate=1; 
2021-04-22 11:05:14 (12) GET 200 /
2021-04-22 11:05:14 (13) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-04-22 11:05:15 (14) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-22 11:05:15 (15) GET 404 /does_not_exist; 
2021-04-22 11:05:15 (16) GET 200 /index.html
2021-04-22 11:05:15 (17) Request came from invalid version of Tatin. Minimum version required is 0.36
2021-04-22 11:05:20 (19) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-04-22 11:05:20 (20) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-22 11:05:21 (21) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.12
2021-04-22 11:05:22 (22) GET 200 /aplteam-FilesAndDirs-3.2.12
2021-04-22 11:05:24 (23) GET 200 /v1/packages/*?aggregate=1
2021-04-22 11:05:24 (24) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-04-22 11:05:24 (25) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-04-22 11:05:24 (26) GET 200 /v1/tags/
2021-04-22 11:05:24 (27) GET 200 /v1/packages/*?aggregate=1
2021-04-22 11:05:24 (28) GET 200 /v1/packages/*?tags=winndow&aggregate=1
2021-04-22 11:05:25 (29) GET 200 /v1/packages/*?group=aplteam&tags=winndow&aggregate=1
2021-04-22 11:05:25 (30) GET 200 /v1/get-server-path
2021-04-22 11:05:25 (31) PUT 200 Example-Package_A-0.1.0-beta-2
2021-04-22 11:05:26 (32) GET 200 /v1/recompile-index
2021-04-22 11:05:26 (33) GET 200 /v1/get-server-path
2021-04-22 11:05:26 (34) PUT 200 Example-Package_A-0.1.0
2021-04-22 11:05:27 (35) GET 200 /v1/recompile-index
2021-04-22 11:05:27 (36) GET 200 /v1/get-server-path
2021-04-22 11:05:27 (37) PUT 200 Example-Package_A-0.1.0
2021-04-22 11:05:28 (38) GET 200 /v1/recompile-index
2021-04-22 11:05:28 (39) GET 200 /v1/get-server-path
2021-04-22 11:05:28 (40) PUT 200 Example-Package_A-0.1.0
2021-04-22 11:05:29 (41) GET 200 /v1/packages/dependencies/Example-Package_A-0.1.0
2021-04-22 11:05:29 (42) GET 200 /Example-Package_A-0.1.0
2021-04-22 11:05:29 (43) GET 200 /v1/recompile-index
2021-04-22 11:05:30 (44) GET 200 /v1/get-server-path
2021-04-22 11:05:30 (45) PUT 200 Example-Package_A-0.1.0
2021-04-22 11:05:30 (46) PUT 400 Example-Package_A-0.1.0; The package has already been published
2021-04-22 11:05:30 (47) GET 200 /v1/recompile-index
2021-04-22 11:05:30 (48) GET 200 /v1/packages/dependencies/example-Zoo-3.0.0
2021-04-22 11:05:31 (49) GET 200 /v1/packages/dependencies/elsewhere-Boo-3.1.2
2021-04-22 11:05:31 (50) GET 200 /v1/packages/dependencies/elsewhere-strange-1.0.0
2021-04-22 11:05:31 (51) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-04-22 11:05:31 (52) GET 200 /v1/get-server-path
2021-04-22 11:05:31 (53) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2
2021-04-22 11:05:31 (54) GET 200 /v1/get-server-path
2021-04-22 11:05:32 (55) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2.11
2021-04-22 11:05:32 (56) GET 200 /v1/packages/best_version/example-versions-1
2021-04-22 11:05:32 (57) GET 200 v1/packages/details/aplteam-OS-2.0.0
2021-04-22 11:05:32 (58) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-04-22 11:05:32 (59) GET 200 /aplteam-APLProcess-0.2.4
2021-04-22 11:05:33 (60) GET 200 /v1/packages/aplteam-APLProcess-0.2.4?aggregate=1
2021-04-22 11:05:33 (61) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-04-22 11:05:34 (62) GET 200 /v1/packages/dependencies/aplteam-APLTreeUtils-6.0.0
2021-04-22 11:05:34 (63) GET 200 /aplteam-APLProcess-0.2.4
2021-04-22 11:05:35 (64) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-04-22 11:05:35 (65) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-04-22 11:05:35 (66) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.3.0
2021-04-22 11:05:35 (67) GET 200 /aplteam-APLProcess-0.3.0
2021-04-22 11:05:36 (68) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-04-22 11:05:36 (69) GET 200 /aplteam-APLProcess-0.2.4
2021-04-22 11:05:36 (70) GET 200 /
2021-04-22 11:05:37 (71) GET 200 /v1/packages
2021-04-22 11:05:37 (72) GET 200 /v1/groups
2021-04-22 11:05:37 (73) GET 200 /v1/packages/versions/aplteam-APLTreeUtils
2021-04-22 11:05:37 (74) GET 200 /v1/packages/details/aplteam-APLTreeUtils
2021-04-22 11:05:37 (75) GET 200 /v1/packages/details/aplteam-APLTreeUtils-6
2021-04-22 11:05:38 (76) GET 200 /Assets/img/tatin.png
2021-04-22 11:05:38 (77) GET 404 /Assets/CSS/MarkAPL_screen.css; File not found
2021-04-22 11:07:06 (78) GET 404 /Assets/CSS/MarkAPL_screen.css; File not found
2021-04-22 11:07:52 (79) GET 200 /Assets/CSS/MarkAPL_screen.css
2021-04-22 11:07:54 (80) PATCH 501 /Foo; Not implemented
2021-04-22 11:07:54 (81) GET 200 /v1/packages/details/aplteam-APLProcess
2021-04-22 11:07:55 (82) GET 200 /v1/packages/details/aplteam-APLProcess-0
2021-04-22 11:07:55 (83) GET 200 /v1/packages/details/aplteam-APLProcess-0.2
2021-04-22 11:07:55 (84) GET 200 /v1/packages/details/aplteam-APLProcess-0.2.9
2021-04-22 11:07:55 (86) GET 200 /v1/tags
2021-04-22 11:07:55 (87) GET 200 /v1/packages/major_versions/aplteam-APLProcess
2021-04-22 11:07:56 (88) GET 200 /v1/version-information
2021-04-22 11:07:56 (89) GET 200 /v1/documentation
2021-04-22 11:07:56 (90) GET 200 /v1/all_packages
2021-04-22 11:07:56 (91) GET 200 /v1/version
2021-04-22 11:07:56 (92) GET 200 /v1/get-server-path
2021-04-22 11:07:56 (93) PUT 401 Example-Package_A-0.1.0; Unauthorized request
2021-04-22 11:07:57 (94) GET 200 /v1/recompile-index
2021-04-22 11:07:57 (95) GET 200 /v1/get-server-path
2021-04-22 11:07:57 (96) PUT 401 protected-Package_A-0.1.0; Unauthorized request
2021-04-22 11:07:57 (97) GET 200 /v1/recompile-index
2021-04-22 11:07:58 (98) GET 200 /v1/get-server-path
2021-04-22 11:07:58 (99) PUT 200 test-Package_A-0.1.0
2021-04-22 11:07:58 (100) DELETE 401 test-Package_A-0.1.0; Unauthorized request
2021-04-22 11:07:58 (101) GET 200 /v1/recompile-index
2021-04-22 11:07:58 (102) GET 200 /v1/get-server-path
2021-04-22 11:07:59 (103) PUT 200 test-Package_A-0.1.0
2021-04-22 11:07:59 (104) GET 200 /v1/packages/*?aggregate=0
2021-04-22 11:07:59 (105) PUT 200 v1/set-delete-policy
2021-04-22 11:07:59 (106) DELETE 200 test-Package_A-0.1.0
2021-04-22 11:08:00 (107) GET 200 /v1/packages/*?aggregate=0
2021-04-22 11:08:00 (108) PUT 200 v1/set-delete-policy
2021-04-22 11:08:00 (109) GET 200 /v1/recompile-index
