2021-01-29 09:35:22 *** Log File opened
2021-01-29 09:35:42 (3) GET 200 /
2021-01-29 09:35:42 (4) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-01-29 09:35:42 (5) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-01-29 09:35:42 (6) GET 404 /does_not_exist; 
2021-01-29 09:35:43 (7) GET 200 /index.html
2021-01-29 09:35:43 (8) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-01-29 09:35:43 (9) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-01-29 09:35:43 (10) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-01-29 09:35:43 (11) GET 200 /aplteam-IniFiles-4.0.0
2021-01-29 09:35:44 (12) GET 200 /aplteam-OS-2.0.0
2021-01-29 09:35:44 (13) GET 200 /aplteam-Tester2-2.2.2
2021-01-29 09:35:44 (14) GET 200 /aplteam-WinSys-4.0.0
2021-01-29 09:35:44 (15) GET 200 /v1/packages/*?aggregate=1
2021-01-29 09:35:45 (16) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-01-29 09:35:45 (17) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-01-29 09:35:45 (18) GET 200 /v1/tags/
2021-01-29 09:35:45 (19) GET 200 /v1/packages/*?aggregate=1
2021-01-29 09:35:45 (20) GET 200 /v1/packages/*?tags=winndow&aggregate=1
2021-01-29 09:35:45 (21) GET 200 /v1/packages/*?group=aplteam&tags=winndow&aggregate=1
2021-01-29 09:35:46 (22) GET 200 /v1/get-server-path
2021-01-29 09:35:46 (23) PUT 200 Example-Package_A-0.1.0
2021-01-29 09:35:47 (24) GET 200 /v1/recompile-index
2021-01-29 09:35:47 (25) GET 200 /v1/get-server-path
2021-01-29 09:35:47 (26) PUT 200 Example-Package_A-0.1.0
2021-01-29 09:35:48 (27) GET 200 /v1/recompile-index
2021-01-29 09:35:48 (28) GET 200 /v1/get-server-path
2021-01-29 09:35:48 (29) PUT 200 Example-Package_A-0.1.0
2021-01-29 09:35:49 (30) GET 200 /v1/recompile-index
2021-01-29 09:35:49 (31) GET 200 /v1/get-server-path
2021-01-29 09:35:49 (32) PUT 200 Example-Package_A-0.1.0
2021-01-29 09:35:50 (33) PUT 400 Example-Package_A-0.1.0; The package has already been published
2021-01-29 09:35:50 (34) GET 200 /v1/recompile-index
2021-01-29 09:35:50 (35) GET 200 /v1/packages/dependencies/example-Zoo-3.0.0
2021-01-29 09:35:50 (36) GET 200 /v1/packages/dependencies/elsewhere-Boo-3.1.2
2021-01-29 09:35:50 (37) GET 200 /v1/packages/dependencies/elsewhere-strange-1.0.0
2021-01-29 09:35:51 (38) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-01-29 09:35:51 (39) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2
2021-01-29 09:35:51 (40) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2.11
2021-01-29 09:35:51 (41) GET 200 /v1/packages/aplteam-APLProcess-0.2.12?aggregate=1
2021-01-29 09:35:51 (42) GET 200 v1/packages/details/aplteam-OS-2.0.0
2021-01-29 09:35:52 (43) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-01-29 09:35:52 (44) GET 200 /aplteam-APLProcess-0.2.4
2021-01-29 09:35:52 (45) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-01-29 09:35:53 (46) GET 200 /v1/packages/aplteam-APLProcess-0.2.4?aggregate=1
2021-01-29 09:35:53 (47) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-01-29 09:35:53 (48) GET 200 /aplteam-APLProcess-0.2.4
2021-01-29 09:35:53 (49) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-01-29 09:35:54 (50) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-01-29 09:35:54 (51) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.3.0
2021-01-29 09:35:54 (52) GET 200 /aplteam-APLProcess-0.3.0
2021-01-29 09:35:54 (53) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-01-29 09:35:55 (54) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-01-29 09:35:55 (55) GET 200 /aplteam-APLProcess-0.2.4
2021-01-29 09:35:55 (56) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-01-29 09:35:55 (57) GET 200 /
2021-01-29 09:35:56 (58) GET 200 /v1/packages
2021-01-29 09:35:56 (59) GET 200 /v1/groups
2021-01-29 09:35:56 (60) GET 200 /v1/packages/versions/aplteam-APLTreeUtils
2021-01-29 09:35:56 (61) GET 200 /v1/packages/details/aplteam-APLTreeUtils
2021-01-29 09:35:56 (62) GET 200 /v1/packages/details/aplteam-APLTreeUtils-6
2021-01-29 09:35:56 (63) GET 200 /Assets/img/tatin.png
2021-01-29 09:35:56 (64) GET 200 /Assets/CSS/MarkAPL_screen.css
2021-01-29 09:35:57 (65) PATCH 501 /Foo; Not implemented
2021-01-29 09:35:57 (66) GET 200 /v1/packages/details/aplteam-APLProcess
2021-01-29 09:35:57 (67) GET 200 /v1/packages/details/aplteam-APLProcess-0
2021-01-29 09:35:57 (68) GET 200 /v1/packages/details/aplteam-APLProcess-0.2
2021-01-29 09:35:57 (69) GET 200 /v1/packages/details/aplteam-APLProcess-0.2.9
2021-01-29 09:35:58 (71) GET 200 /v1/tags
2021-01-29 09:35:58 (72) GET 200 /v1/packages/major_versions/aplteam-APLProcess
2021-01-29 09:35:58 (73) GET 200 /v1/get-server-path
2021-01-29 09:35:58 (74) PUT 401 Example-Package_A-0.1.0; Unauthorized request
2021-01-29 09:35:58 (75) GET 200 /v1/recompile-index
2021-01-29 09:35:58 (76) GET 200 /v1/list-commands
2021-01-29 09:36:08 (77) GET 200 /v1/shutdown
2021-01-29 09:36:08 (0) Tatin Server is shutting down
2021-01-29 09:36:08 (0) *** Log file closed
