2021-04-27 09:16:40 *** Log File opened
2021-04-27 09:19:00 *** Log File opened
2021-04-27 09:19:03 (3) GET 200 /
2021-04-27 09:19:04 (4) GET 404 /aplteam-DoesNotExist-1.9.2; 
2021-04-27 09:19:04 (5) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-27 09:19:05 (6) GET 404 /does_not_exist; 
2021-04-27 09:19:05 (7) GET 200 /index.html
2021-04-27 09:19:05 (8) Request came from invalid version of Tatin. Minimum version required is 0.36
2021-04-27 09:19:06 (10) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.2
2021-04-27 09:19:06 (11) GET 200 /aplteam-FilesAndDirs-3.2.2
2021-04-27 09:19:13 (12) GET 200 /v1/packages/dependencies/aplteam-FilesAndDirs-3.2.12
2021-04-27 09:19:14 (13) GET 200 /aplteam-FilesAndDirs-3.2.12
2021-04-27 09:19:16 (14) GET 200 /v1/packages/*?aggregate=1
2021-04-27 09:19:16 (15) GET 200 /v1/packages/versions/aplteam-APLProcess-0.2
2021-04-27 09:19:16 (16) GET 200 /v1/packages/versions/aplteam-APLProcess-1.0
2021-04-27 09:19:16 (17) GET 200 /v1/tags/
2021-04-27 09:19:16 (18) GET 200 /v1/packages/*?aggregate=1
2021-04-27 09:19:19 (19) GET 200 /v1/packages/*?tags=winndow&aggregate=1
2021-04-27 09:19:19 (20) GET 200 /v1/packages/*?group=aplteam&tags=winndow&aggregate=1
2021-04-27 09:19:19 (21) GET 200 /v1/get-server-path
2021-04-27 09:19:20 (22) PUT 200 Example-Package_A-0.1.0-beta-2
2021-04-27 09:19:20 (23) GET 200 /v1/recompile-index
2021-04-27 09:19:21 (24) GET 200 /v1/get-server-path
2021-04-27 09:19:21 (25) PUT 200 Example-Package_A-0.1.0
2021-04-27 09:19:22 (26) GET 200 /v1/recompile-index
2021-04-27 09:19:22 (27) GET 200 /v1/get-server-path
2021-04-27 09:19:22 (28) PUT 200 Example-Package_A-0.1.0
2021-04-27 09:19:23 (29) GET 200 /v1/recompile-index
2021-04-27 09:19:23 (30) GET 200 /v1/get-server-path
2021-04-27 09:19:23 (31) PUT 200 Example-Package_A-0.1.0
2021-04-27 09:19:23 (32) GET 200 /v1/packages/dependencies/Example-Package_A-0.1.0
2021-04-27 09:19:23 (33) GET 200 /Example-Package_A-0.1.0
2021-04-27 09:19:24 (34) GET 200 /v1/recompile-index
2021-04-27 09:19:30 (35) GET 200 /v1/get-server-path
2021-04-27 09:19:31 (36) PUT 200 Example-Package_A-0.1.0
2021-04-27 09:19:31 (37) PUT 400 Example-Package_A-0.1.0; The package has already been published
2021-04-27 09:19:31 (38) GET 200 /v1/recompile-index
2021-04-27 09:19:31 (39) GET 200 /v1/packages/dependencies/example-Zoo-3.0.0
2021-04-27 09:19:31 (40) GET 200 /v1/packages/dependencies/elsewhere-Boo-3.1.2
2021-04-27 09:19:32 (41) GET 200 /v1/packages/dependencies/elsewhere-strange-1.0.0
2021-04-27 09:19:32 (42) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-04-27 09:19:32 (43) GET 200 /v1/get-server-path
2021-04-27 09:19:32 (44) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2
2021-04-27 09:19:32 (45) GET 200 /v1/get-server-path
2021-04-27 09:19:32 (46) GET 200 /v1/packages/best_version/aplteam-APLProcess-0.2.11
2021-04-27 09:19:33 (47) GET 200 /v1/packages/best_version/example-versions-1
2021-04-27 09:19:33 (48) GET 200 v1/packages/details/aplteam-OS-2.0.0
2021-04-27 09:19:33 (49) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-04-27 09:19:33 (50) GET 200 /aplteam-APLProcess-0.2.4
2021-04-27 09:19:34 (51) GET 200 /v1/packages/aplteam-APLProcess-0.2.4?aggregate=1
2021-04-27 09:19:34 (52) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-04-27 09:19:34 (53) GET 200 /v1/packages/dependencies/aplteam-APLTreeUtils-6.0.0
2021-04-27 09:19:35 (54) GET 200 /aplteam-APLProcess-0.2.4
2021-04-27 09:19:35 (55) GET 200 /aplteam-APLTreeUtils-6.0.0
2021-04-27 09:19:35 (56) GET 200 /v1/packages/best_version/aplteam-APLProcess-0
2021-04-27 09:19:36 (57) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.3.0
2021-04-27 09:19:36 (58) GET 200 /aplteam-APLProcess-0.3.0
2021-04-27 09:19:36 (59) GET 200 /v1/packages/dependencies/aplteam-APLProcess-0.2.4
2021-04-27 09:19:36 (60) GET 200 /aplteam-APLProcess-0.2.4
2021-04-27 09:19:37 (61) GET 200 /
2021-04-27 09:19:37 (62) GET 200 /v1/packages
2021-04-27 09:19:37 (63) GET 200 /v1/groups
2021-04-27 09:19:38 (64) GET 200 /v1/packages/versions/aplteam-APLTreeUtils
2021-04-27 09:19:38 (65) GET 200 /v1/packages/details/aplteam-APLTreeUtils
2021-04-27 09:19:38 (66) GET 200 /v1/packages/details/aplteam-APLTreeUtils-6
2021-04-27 09:19:38 (67) GET 200 /Assets/img/tatin.png
2021-04-27 09:19:38 (68) GET 200 /Assets/MarkAPL/Files/MarkAPL_screen.css
2021-04-27 09:19:38 (69) PATCH 501 /Foo; Not implemented
2021-04-27 09:19:39 (70) GET 200 /v1/packages/details/aplteam-APLProcess
2021-04-27 09:19:39 (71) GET 200 /v1/packages/details/aplteam-APLProcess-0
2021-04-27 09:19:39 (72) GET 200 /v1/packages/details/aplteam-APLProcess-0.2
2021-04-27 09:19:39 (73) GET 200 /v1/packages/details/aplteam-APLProcess-0.2.9
2021-04-27 09:19:39 (75) GET 200 /v1/tags
2021-04-27 09:19:40 (76) GET 200 /v1/packages/major_versions/aplteam-APLProcess
2021-04-27 09:19:40 (77) GET 200 /v1/version-information
2021-04-27 09:19:40 (78) GET 200 /v1/documentation
2021-04-27 09:19:40 (79) GET 200 /v1/all_packages
2021-04-27 09:19:40 (80) GET 200 /v1/version
2021-04-27 09:19:40 (81) GET 200 /v1/get-server-path
2021-04-27 09:19:41 (82) PUT 401 Example-Package_A-0.1.0; Unauthorized request
2021-04-27 09:19:41 (83) GET 200 /v1/recompile-index
2021-04-27 09:19:41 (84) GET 200 /v1/get-server-path
2021-04-27 09:19:41 (85) PUT 401 protected-Package_A-0.1.0; Unauthorized request
2021-04-27 09:19:42 (86) GET 200 /v1/recompile-index
2021-04-27 09:19:42 (87) GET 200 /v1/get-server-path
2021-04-27 09:19:42 (88) PUT 200 test-Package_A-0.1.0
2021-04-27 09:19:42 (89) DELETE 401 test-Package_A-0.1.0; Unauthorized request
2021-04-27 09:19:42 (90) GET 200 /v1/recompile-index
2021-04-27 09:19:43 (91) GET 200 /v1/get-server-path
2021-04-27 09:19:43 (92) PUT 200 test-Package_A-0.1.0
2021-04-27 09:19:43 (93) GET 200 /v1/packages/*?aggregate=0
2021-04-27 09:19:43 (94) PUT 200 v1/set-delete-policy
2021-04-27 09:19:44 (95) DELETE 200 test-Package_A-0.1.0
2021-04-27 09:19:44 (96) GET 200 /v1/packages/*?aggregate=0
2021-04-27 09:19:44 (97) PUT 200 v1/set-delete-policy
2021-04-27 09:19:44 (98) GET 200 /v1/recompile-index
2021-04-27 09:19:45 (99) GET 200 /v1/get-server-path
2021-04-27 09:19:45 (100) PUT 200 test-Package_A-0.1.0
2021-04-27 09:19:45 (101) PUT 200 v1/set-delete-policy
2021-04-27 09:19:45 (102) DELETE 405 test-Package_A-0.1.0; This server allows only beta packages to be deleted
2021-04-27 09:19:45 (103) PUT 200 v1/set-delete-policy
2021-04-27 09:19:45 (104) GET 200 /v1/get-server-path
2021-04-27 09:19:46 (105) PUT 200 test-Package_A-0.1.0-alpha-1
2021-04-27 09:19:46 (106) GET 200 /v1/recompile-index
2021-04-27 09:19:46 (107) GET 200 /v1/packages/*?aggregate=0
2021-04-27 09:19:47 (108) PUT 200 v1/set-delete-policy
2021-04-27 09:19:47 (109) DELETE 200 test-Package_A-0.1.0-alpha-1
2021-04-27 09:19:47 (110) GET 200 /v1/packages/*?aggregate=0
2021-04-27 09:19:47 (111) GET 200 /v1/recompile-index
2021-04-27 09:19:47 (112) PUT 200 v1/set-delete-policy
2021-04-27 09:19:48 (113) GET 200 /v1/get-server-path
2021-04-27 09:19:48 (114) PUT 200 test-Package_A-0.1.0
2021-04-27 09:19:48 (115) GET 200 /v1/delete-policy
2021-04-27 09:19:48 (116) GET 200 /index.html
